Epoch,Loss,Train Accuracy,Train Macro F1,Test Accuracy,Test Macro F1,Test Loss,Min Class F1,Max Class F1
1,2.229835792824074,0.06282480655964892,0.05618595460833794,0.061667564862576026,0.05031841320196577,2.2833187773897143,0.0,0.19414893617021275
2,2.0544475117607073,0.12482195788582208,0.07983529444239054,0.12425898837477865,0.08050101925223477,2.045770946394634,0.0,0.284805091487669
3,1.939089161378366,0.16347153250952767,0.09718888813316552,0.1631380398798984,0.09335940087200854,1.9027377155614016,0.0,0.26003649635036497
4,1.87552982319498,0.12963390691765792,0.08628599720229584,0.12810839941488952,0.08393654281431823,2.024805168506547,0.0,0.2840476794319046
5,1.8270170134597925,0.12205027524348462,0.08283309284265708,0.12010162445145893,0.07993960539269193,1.877495682885494,0.0,0.24897871425499893
6,1.7935822562647266,0.17783038842052584,0.13402636664155446,0.17676495496189082,0.1328025905473613,1.9660210271774254,0.02092212320805889,0.31931330472103003
7,1.760835223727756,0.14002771682642337,0.12066565839440135,0.136423127261529,0.11436804041219324,2.1994000297461826,0.01742696053305997,0.30831643002028397
8,1.7313086217449558,0.20833814528236516,0.14361263965514334,0.20756024328277772,0.1378834994721365,2.002242527571805,0.0,0.3659432387312187
9,1.700692308988765,0.19051468606844515,0.12856219961740384,0.18846716452382786,0.12306874887015784,1.8560349092694925,0.013398294762484775,0.30585740789822424
10,1.672579298879653,0.2140739885283135,0.1485241513340751,0.2167988297790438,0.14756636673632156,1.850958697020714,0.017543859649122806,0.36269093272668185
11,1.6533123073896911,0.2682372868306579,0.17024335420190914,0.26514743244283623,0.16842751371185488,1.8227477502353087,0.021352313167259787,0.4305177111716621
12,1.6282938564977338,0.2375562998036725,0.15355831277832183,0.23065670952344292,0.14887697620816825,1.9227995003385496,0.010495626822157435,0.48626373626373626
13,1.5880679079423812,0.2903145089887208,0.1923203962067069,0.2846254523057972,0.18840144642267448,1.8269555982697774,0.02098717450446949,0.44015513664652295
14,1.5719661104493956,0.3542941833160103,0.2202928700899231,0.34667795827238435,0.21478611264975161,1.5303676501283505,0.02177140029688273,0.5065576562766139
15,1.5365205272551505,0.3678061361974054,0.23126862479342664,0.36169066132881666,0.22637186522694802,1.4340024936962597,0.015151515151515152,0.5137614678899083
16,1.4816797634179446,0.3767371136004927,0.24647591245866046,0.36923550696743396,0.24148324833953638,1.3353170483863999,0.0171990171990172,0.5435073627844712
17,1.396235995039148,0.43990838049043385,0.23999700662086063,0.43159596581723,0.23598112253175216,1.0052234696343614,0.0,0.5772053083528493
18,1.286819583768628,0.48729645455595333,0.179826129760978,0.4780968511817692,0.17232323619809137,0.9117002650141128,0.0,0.6462015922277695
19,1.1664305132064912,0.4099203141240328,0.1150707273764463,0.40426514743244285,0.11582667725070146,1.0648525010409027,0.0,0.5747315035799523
20,1.0962771570383434,0.4207375755475998,0.09692683637257386,0.4143506043575333,0.0989729037415954,1.2476994867248488,0.0,0.5931104064571923
21,1.0472106620259896,0.41201832390191323,0.09778952682270478,0.4053429825236739,0.09624491994218803,1.4164293941312236,0.0,0.5813766366761759
22,0.9948390740789963,0.395638449397544,0.09290738942511839,0.3892524443760105,0.09275115509492068,1.574172978771144,0.0,0.5590099607606399
23,0.9619483998314596,0.41288447472764367,0.09245606097634898,0.4045731003156517,0.0897746592877817,1.7563279980215534,0.0,0.5826105968952701
24,0.9454537733338925,0.41249951880509683,0.0950167851147224,0.4053429825236739,0.0943513949071503,1.7960891838878246,0.0,0.5800073233247894
25,0.9215091433077872,0.4608114870847288,0.10071025722074194,0.4546154438370929,0.10125831699505365,1.9107645889514773,0.0,0.635933648657651
26,0.9169677172652851,0.4571351580244062,0.09853758390076706,0.4504580799137732,0.09910686593513385,2.1163628104285066,0.0,0.6329862277460531
27,0.9017004060560088,0.42420217885052164,0.08953317638010612,0.4170451920856109,0.08956068055174568,2.2536305614146106,0.0,0.5944135670514464
28,0.8830666637121563,0.38432074527466603,0.08559766128775297,0.37678035260605125,0.08569000651420741,2.3164926340867735,0.0,0.5375731444410224
29,0.8721333700838625,0.5071024367709898,0.10116309186743096,0.5004234352144122,0.10184089696530144,2.3119533774741177,0.0,0.682615629984051
30,0.8699598846113668,0.3555837856565423,0.08286516918683512,0.35206713372853954,0.08420203629366482,2.4442418484852233,0.0,0.49257105943152457
31,0.8512803706715468,0.4188320437309928,0.09137532406673768,0.4107321579798291,0.09072227328858408,2.5407611185987595,0.0,0.5827795434845421
32,0.8456469432071403,0.5438657273742157,0.10048481861189495,0.5365309107706521,0.10052674871409917,2.60025715938049,0.0,0.7107793236059269
33,0.8379004768573255,0.4651037456211264,0.0960789382243097,0.4570020786819617,0.09622877127580717,2.6132132121054408,0.0,0.6354448774687892
34,0.8276485751606657,0.47842322054124803,0.09705825123427078,0.4688582646855031,0.09736016842100025,2.673647194073118,0.0,0.647732418968752
35,0.8287219106082848,0.4084574816183547,0.08934826781137033,0.4018015243667719,0.089141511941034,2.7230676172548915,0.0,0.5635269953051644
36,0.816683795895058,0.3928282711629518,0.08596601489114289,0.38663484486873506,0.08645871987054073,2.8094878689996126,0.0,0.5434322033898306
37,0.8077732753297904,0.5109519959964584,0.10127529824069574,0.5006543998768188,0.10086891245805471,2.709259411898153,0.0,0.6774213111771484
38,0.8015728090470268,0.4624090541632983,0.09470562330412899,0.4553083378243129,0.09506965574210927,2.855245683874403,0.0,0.6311356757468088
39,0.7940526310189793,0.5099126150055818,0.09808033010171999,0.5025021171760721,0.09836869533774031,2.910766920873097,0.0,0.6806035266315216
40,0.7827809762783803,0.5157446972321669,0.09971877448451241,0.5058895988913696,0.0997409633192384,2.8736735216796103,0.0,0.682236802504063
41,0.7799630075016615,0.5176309812526466,0.09924149951443907,0.5093540688274694,0.09924754936188218,2.911238941579617,0.0,0.685350470070213
42,0.7673449960660763,0.5052931439350195,0.10060128753238169,0.49934560012318113,0.1016593389875136,2.8706460520258092,0.0,0.6752975825254632
43,0.7491568185237716,0.4215459829849482,0.0892759155404376,0.41589036877357766,0.0899022216256468,3.05147275930555,0.0,0.5782515991471215
44,0.7580427980337519,0.5284867382684683,0.09899657122534666,0.5214412194934175,0.09944349486537427,3.042502053852739,0.0,0.6962859308495132
45,0.7369913243407132,0.37211764252993035,0.08222686696560971,0.36923550696743396,0.08316560461049913,3.055441899105833,0.0,0.5117145073700543
46,0.7410804245491894,0.4450667898525619,0.09194084177230387,0.4372161059357918,0.09145621740294364,3.1470751592091153,0.0,0.6044359776840387
47,0.7303424050303771,0.46344843515417483,0.09580508983174718,0.45754099622757716,0.09641640340970573,3.0334498318545338,0.0,0.6299472295514512
48,0.7162902359466826,0.5120106247834623,0.10056486978157068,0.5018862114096543,0.0999222324599749,3.0232041419433258,0.0,0.6781198959530579
49,0.7117705491494961,0.516649343650152,0.1009195404619222,0.5138963738548002,0.10225894522783323,3.0349223613739014,0.0,0.6866798490023369
50,0.711516929641277,0.4865650383031143,0.09674142875814884,0.48079143890984677,0.09767126860795393,3.1854467358201597,0.0,0.6561134679921484
51,0.69675485389207,0.5474073218616469,0.1017076474207718,0.5413041804603895,0.10270261439986869,3.1158031203183048,0.0,0.71316685584563
52,0.6905354431595568,0.5383993532740501,0.09906428448209946,0.5296789591192548,0.09854948273181854,3.191745949275975,0.0,0.7047925896093435
53,0.6807772899614013,0.4134234130192093,0.08976208985644933,0.4095003464469936,0.09033589775419551,3.1727235195378363,0.0,0.5649448886967797
54,0.6751373898028757,0.38976787157870424,0.08450668948130813,0.3849411040110863,0.08503750509066696,3.229312832132349,0.0,0.5336951605608322
55,0.6551486765754408,0.5357239096123494,0.1010532541467205,0.5304488413272769,0.10187637802241727,3.197363141135042,0.0,0.7026058820130583
56,0.6682112950791594,0.4450090464641798,0.09339378342373997,0.4412964816383093,0.09424307946128369,3.1127296860875755,0.0,0.6110845349552382
57,0.6516351796677747,0.4941871655695423,0.09720800600355925,0.4856416968203865,0.09675068131196222,3.238708042158869,0.0,0.6614858563879391
58,0.6548963486080102,0.4843515417484698,0.09828357648472974,0.4777888982985603,0.09821595246540019,3.189510243573212,0.0,0.6532612153993
59,0.6449377850107537,0.5516418370096624,0.10017493187458423,0.5491569789822157,0.10209379850914539,3.2141509602956586,0.0,0.7194389901823282
60,0.6364683585782205,0.5973746006082303,0.09758775800766814,0.5921933944106552,0.09944227338212316,3.264260573633786,0.0,0.7519784823876273
61,0.6248585481726283,0.6365246179312469,0.09113925418656474,0.6276079759796751,0.09110655754935325,3.2210793057686002,0.0,0.7745681521265786
62,0.6211632951613395,0.5135504484736497,0.09820891574648473,0.5061205635537763,0.09798936914916066,3.3227005265469622,0.0,0.6820376629647513
63,0.6141788397994662,0.4984794241059399,0.0978000738921263,0.49210870736777274,0.09738771137623485,3.3736134347657263,0.0,0.6665427739577526
64,0.6104897812916814,0.5086037648689226,0.098945272462991,0.5028870582800832,0.09859691038551563,3.2974446633179197,0.0,0.678986079873564
