Epoch,Loss,Train Accuracy,Train Macro F1,Test Accuracy,Test Macro F1,Test Loss
1,1.3022883403679273,0.6530969703968895,0.0,0.642774655477712,0.0,1.2528456079548802
2,1.2316523495088951,0.6530969703968895,0.0,0.642774655477712,0.0,1.249074409050601
3,1.2285581398663556,0.6530969703968895,0.0,0.642774655477712,0.0,1.2471337119126555
4,1.2279985105536255,0.6530969703968895,0.0,0.642774655477712,0.0,1.2454830345335266
5,1.2258268378381365,0.6530969703968895,0.0,0.642774655477712,0.0,1.246096806463056
6,1.2251370304855953,0.6530969703968895,0.0,0.642774655477712,0.0,1.2472377379099135
7,1.2243273369509158,0.6530969703968895,0.0,0.642774655477712,0.0,1.246106585111524
8,1.2241564796677804,0.6530969703968895,0.0,0.642774655477712,0.0,1.243003284329264
9,1.2229475940995176,0.6530969703968895,0.0,0.642774655477712,0.0,1.2435922925108172
10,1.2232695760416428,0.6530969703968895,0.0,0.642774655477712,0.0,1.2421152742919077
11,1.222052126269549,0.6530969703968895,0.0,0.642774655477712,0.0,1.2439086748461419
12,1.2224588481057894,0.6530969703968895,0.0,0.642774655477712,0.0,1.2423238245577648
13,1.221848660804735,0.6530969703968895,0.0,0.642774655477712,0.0,1.247262280636233
14,1.221460394286023,0.6530969703968895,0.0,0.642774655477712,0.0,1.242722524687868
15,1.2210083768744333,0.6530969703968895,0.0,0.642774655477712,0.0,1.242313751005774
16,1.2211664957476074,0.6530969703968895,0.0,0.642774655477712,0.0,1.2413873511728981
17,1.2203408647145104,0.6530969703968895,0.0,0.642774655477712,0.0,1.2415160966550776
18,1.2201740672454018,0.6530969703968895,0.0,0.642774655477712,0.0,1.243490459920444
19,1.2202003427088408,0.6530969703968895,0.0,0.642774655477712,0.0,1.2450229588327149
20,1.2197964308333809,0.6530969703968895,0.0,0.642774655477712,0.0,1.2468680934659366
21,1.2205377905881905,0.6530969703968895,0.0,0.642774655477712,0.0,1.2425617832929043
22,1.2194680901326862,0.6530969703968895,0.0,0.642774655477712,0.0,1.2443602511228011
23,1.219537533535232,0.6530969703968895,0.0,0.642774655477712,0.0,1.2469705349118838
24,1.2198914437476784,0.6530969703968895,0.0,0.642774655477712,0.0,1.2446011312562844
25,1.2191118908486342,0.6530969703968895,0.0,0.642774655477712,0.0,1.2557622911454422
26,1.2192497167167404,0.6530969703968895,0.0,0.642774655477712,0.0,1.2466299918484804
27,1.2190826526966883,0.6530969703968895,0.0,0.642774655477712,0.0,1.2474184587524442
28,1.2194766898277065,0.6530969703968895,0.0,0.642774655477712,0.0,1.2432483742977012
29,1.2193602701015953,0.6530969703968895,0.0,0.642774655477712,0.0,1.254657632097822
30,1.2190090682394252,0.6530969703968895,0.0,0.642774655477712,0.0,1.2505186518718456
31,1.2189704070390739,0.6530969703968895,0.0,0.642774655477712,0.0,1.2627994394654711
32,1.21894392004154,0.6530969703968895,0.0,0.642774655477712,0.0,1.246209840028744
33,1.218750468074468,0.6530969703968895,0.0,0.642774655477712,0.0,1.2475493396150654
34,1.218771980378061,0.6530969703968895,0.0,0.642774655477712,0.0,1.2541729121519427
35,1.2179546489522521,0.6530969703968895,0.0,0.642774655477712,0.0,1.2586919882614624
36,1.2181335535506015,0.6530969703968895,0.0,0.642774655477712,0.0,1.2475423745700878
37,1.218436953405221,0.6530969703968895,0.0,0.642774655477712,0.0,1.2579604959840258
38,1.2189192288449686,0.6530969703968895,0.0,0.642774655477712,0.0,1.260238074610386
39,1.2187937377800642,0.6530969703968895,0.0,0.642774655477712,0.0,1.2661785558967167
40,1.2185536918088133,0.6530969703968895,0.0,0.642774655477712,0.0,1.2615244593379533
41,1.217487330644809,0.6530969703968895,0.0,0.642774655477712,0.0,1.264279850157611
42,1.2184084808921873,0.6530969703968895,0.0,0.642774655477712,0.0,1.262427951388171
43,1.2185833078208081,0.6530969703968895,0.0,0.642774655477712,0.0,1.2611360682055281
44,1.217866523163806,0.6530969703968895,0.0,0.642774655477712,0.0,1.2624283947527701
45,1.2177837349731346,0.6530969703968895,0.0,0.642774655477712,0.0,1.254850159247814
46,1.2183279783139234,0.6530969703968895,0.0,0.642774655477712,0.0,1.267697715039911
47,1.2179575158384046,0.6530969703968895,0.0,0.642774655477712,0.0,1.254828675700526
48,1.2179120505421326,0.6530777226007622,0.0,0.642774655477712,0.0,1.2660806978424195
49,1.2175537818501443,0.6530969703968895,0.0,0.642774655477712,0.0,1.2657281106769158
50,1.2176001643752816,0.6530969703968895,0.0,0.642774655477712,0.0,1.2669837249470461
