28,211,47,111,311,91,20,7,113,100
5,340,110,44,76,111,4,3,52,28
4,45,159,28,32,33,2,3,22,8
0,6,6,9,19,1,1,0,8,1
1,23,12,16,112,1,6,2,16,4
97,1244,1152,812,1080,2422,124,61,974,383
21,215,116,208,330,316,34,14,297,102
3,9,9,15,18,6,1,0,11,6
2,9,2,12,7,0,2,0,12,5
8,96,42,62,83,44,17,2,74,38
