229,11,42,14,304,6,10,33,295,95
24,89,59,124,424,28,2,8,14,1
0,0,182,87,40,0,0,10,17,0
0,0,1,44,1,0,0,0,4,1
3,0,11,2,136,0,0,1,34,6
1083,588,871,973,2591,235,181,195,1378,254
175,39,57,234,352,22,64,95,555,60
0,0,0,47,0,0,0,9,21,1
0,0,0,10,0,0,1,12,28,0
40,5,5,170,3,0,5,30,179,29
