29,399,250,0,94,80,0,7,66,114
0,587,26,44,0,44,0,40,9,23
0,8,217,37,3,0,0,53,14,4
0,0,0,20,0,0,0,29,2,0
0,19,98,1,47,3,0,0,3,22
12,2984,1147,725,311,1221,3,549,485,912
2,556,240,83,61,40,0,186,285,200
0,0,1,8,0,0,0,49,20,0
0,9,0,0,0,0,0,14,26,2
13,127,3,54,0,28,0,111,79,51
