239,47,8,20,82,19,81,21,21,501
6,547,15,16,6,12,33,9,10,119
4,5,214,12,6,3,15,10,1,66
2,4,0,3,0,0,4,4,0,34
34,5,5,3,36,1,19,4,3,83
277,1438,297,220,289,2421,699,262,194,2252
68,152,61,48,61,270,204,62,56,671
1,5,5,6,2,1,5,7,8,38
2,0,1,3,2,0,8,2,7,26
70,21,9,24,18,11,34,14,8,257
