171,6,0,69,249,69,0,84,227,164
54,15,0,47,247,127,0,80,131,72
16,1,0,20,179,7,0,21,83,9
0,1,0,7,20,2,0,3,14,4
14,0,0,13,100,11,0,10,36,9
830,99,0,427,2075,1954,0,514,1631,819
163,8,0,110,340,256,0,118,481,177
6,0,0,9,16,6,0,9,28,4
7,0,0,5,6,2,0,5,21,5
85,3,0,31,77,40,0,39,135,56
