212,35,4,70,71,61,388,18,82,98
0,531,14,33,6,41,111,12,21,4
1,3,212,26,2,10,53,13,14,2
1,3,0,10,0,7,21,4,4,1
3,3,3,6,40,11,100,2,23,2
129,919,189,508,204,3137,2341,242,559,121
26,107,36,112,49,320,745,66,166,26
0,1,3,16,1,4,34,2,14,3
0,1,0,6,2,1,26,1,12,2
81,17,6,39,8,34,181,24,41,35
