20,216,26,27,340,37,4,9,209,151
4,378,117,10,107,25,2,4,88,38
2,62,153,8,51,4,0,3,39,14
0,3,3,0,24,1,1,1,18,0
2,20,5,5,115,0,0,3,32,11
77,1871,1609,174,1363,968,39,90,1593,565
18,284,190,38,380,82,10,19,481,151
3,6,12,2,20,2,0,2,23,8
3,7,1,4,13,0,1,0,16,6
10,104,24,16,108,20,3,11,111,59
