Epoch,Loss,Train Accuracy,Train Macro F1,Test Accuracy,Test Macro F1,Test Loss
1,2.223022859268294,0.5494090926588906,0.0,0.5424590037724228,0.0,2.200723930826328
2,2.1954152108413245,0.3693267120914655,0.0,0.36761875433058744,0.0,2.191979868218229
3,2.189173923520913,0.4741887053932325,0.0,0.4679344060358765,0.0,2.1849382776638557
4,2.182052279047191,0.41761943257497014,0.0,0.4161983216567865,0.0,2.183978137711586
5,2.1800264052936598,0.396369865650383,0.0,0.39248594964970357,0.0,2.178372231903922
6,2.1767623259369375,0.40884243754090155,0.0,0.40403418277003617,0.0,2.174383478211652
7,2.174483771945162,0.3965815914077838,0.0,0.39009931480483484,0.0,2.1711997542475245
8,2.1700964320102347,0.4150979712822882,0.0,0.4073446762645315,0.0,2.169050422061253
9,2.167063456634289,0.4539400238672672,0.0,0.4474555393024867,0.0,2.166270447775648
10,2.1664894132558348,0.35261962505293143,0.0,0.34814073446762644,0.0,2.164167913603665
11,2.1648887174910514,0.36582361319628903,0.0,0.36153668488721225,0.0,2.1648706387122862
12,2.165402353397144,0.40612849828694614,0.0,0.39833705443067213,0.0,2.165505260963158
13,2.160934077658383,0.3367016976556184,0.0,0.3363615366848872,0.0,2.163162294720194
14,2.15668665100201,0.368961003965046,0.0,0.36376934329047655,0.0,2.1602732925285846
15,2.158921819455518,0.34434307271817377,0.0,0.34098082993302026,0.0,2.1611109522763146
16,2.160759728860679,0.3442660815336644,0.0,0.34190468858264683,0.0,2.160795332028948
17,2.155469175519908,0.37152096084998265,0.0,0.3644622372776965,0.0,2.1570681891417856
18,2.1560298160012135,0.3451899757477769,0.0,0.3419816768034491,0.0,2.1579369365288117
19,2.1573914097888127,0.3734842360549717,0.0,0.36908153052582954,0.0,2.1583915120862387
20,2.1547055527421053,0.3571236093467298,0.0,0.35437678035260606,0.0,2.1562563429031467
21,2.150608955896253,0.35030988951765024,0.0,0.3454461467395489,0.0,2.1553738145111816
22,2.155249840667095,0.369519190052739,0.0,0.3630764493032566,0.0,2.1564136728864587
23,2.1534464948356447,0.35693113138545635,0.0,0.3509123104165063,0.0,2.1574619797062993
24,2.1512169285948053,0.28783154328829347,0.0,0.28747401647547927,0.0,2.1629780796654705
25,2.1498163591684967,0.3480771451668784,0.0,0.3471398875971976,0.0,2.153433389411184
26,2.1533994854157195,0.37717981291142166,0.0,0.37339287089075374,0.0,2.1527944668173205
27,2.151205027301617,0.3181083265966047,0.0,0.31388097621063976,0.0,2.154269549500179
28,2.1509670641254908,0.3074257997459291,0.0,0.30487335437678037,0.0,2.1616813741587655
29,2.1523672078777416,0.3135465989144243,0.0,0.31064747093694667,0.0,2.1561321011317776
30,2.1490479433918233,0.23663240558956,0.0,0.23273539148510278,0.0,2.1636762028844485
31,2.1513878249109086,0.327597490087385,0.0,0.32450535068134573,0.0,2.15172782628407
32,2.150313158524154,0.2949917234476652,0.0,0.2930941565940411,0.0,2.155216820574746
33,2.149888837388877,0.2794972475651538,0.0,0.2756178304719378,0.0,2.1566353717754625
34,2.1489495741469518,0.26623551603341417,0.0,0.26753406728770496,0.0,2.1690473204175826
35,2.1487209437222314,0.3229010278323132,0.0,0.32142582184925705,0.0,2.154319050570427
36,2.149729711999153,0.3178003618585672,0.0,0.3162676110555085,0.0,2.160906042224668
37,2.149954811876337,0.26937290680217113,0.0,0.2706135961197937,0.0,2.1589965224266052
38,2.1477219017194997,0.25181891673403395,0.0,0.25406112864731695,0.0,2.16104843390399
39,2.1475556354070533,0.2966085383223621,0.0,0.2957117561013165,0.0,2.159441109067701
40,2.144242998084118,0.33329483774107865,0.0,0.3324351374239741,0.0,2.1573181773347807
41,2.1495208408444975,0.23582399815221158,0.0,0.23758564939564247,0.0,2.1653818651079546
42,2.1506054605095843,0.27062401355044846,0.0,0.26999769035337595,0.0,2.161003534723385
43,2.1487788087481934,0.23846094622165762,0.0,0.23920240203248902,0.0,2.1674395417932217
44,2.147857417907621,0.2905839781345036,0.0,0.29140041573639236,0.0,2.156085852331716
45,2.1425421858215565,0.24246448781614505,0.0,0.23981830779890675,0.0,2.166168607074052
46,2.1463020232510686,0.2387689109596951,0.0,0.2408191546693356,0.0,2.170629843996076
47,2.1475648474810747,0.2446587365746622,0.0,0.24643929478789744,0.0,2.1732780305035595
48,2.1485070582901318,0.29978442468337374,0.0,0.2978674262837786,0.0,2.1654530725455636
49,2.1468423003413406,0.23170496978096009,0.0,0.2314265917314651,0.0,2.1694002163234014
50,2.1458945479519262,0.27968972552642724,0.0,0.28077604126568634,0.0,2.1645011437937542
