351,42,16,121,120,33,146,75,73,62
10,554,14,55,6,20,45,37,24,8
6,6,220,32,2,2,22,24,14,8
3,3,1,23,1,1,5,11,3,0
37,7,3,28,43,5,39,9,19,3
544,814,293,975,273,2989,1107,646,544,164
124,81,61,246,70,207,450,199,167,48
4,4,6,16,4,5,12,14,9,4
5,1,0,7,1,0,17,10,9,1
126,16,15,79,12,14,53,75,39,37
