Epoch,Loss,Train Accuracy,Train Macro F1,Test Accuracy,Test Macro F1,Test Loss,Min Class F1,Max Class F1
1,2.1218923706139248,0.1849905685798976,0.13302345528628487,0.17899761336515513,0.1317813677654279,2.176570161369634,0.0,0.5131065253764641
2,1.912687538439417,0.2870808792393271,0.1890257923401171,0.27731157132958656,0.18215342638778373,2.039199404969004,0.0,0.5250800426894343
3,1.8023031579670061,0.25678484813488855,0.1603542041522958,0.24913388251597507,0.15391779669512465,2.0722408139059696,0.020700636942675158,0.3925953768088705
4,1.7398174684035954,0.32694306501905535,0.22029985155569945,0.3179613519131573,0.20837658794647465,2.001997741719185,0.014571948998178506,0.4795909371418496
5,1.6980990825468683,0.360107017746468,0.2433141225134165,0.3501424282084841,0.2327067435425934,1.8698112716522124,0.01774622892635315,0.6666666666666666
6,1.6442701322728484,0.338472494899334,0.25245876921721,0.32981753791669877,0.2445315703708304,2.0812817980796834,0.021875,0.6944444444444444
7,1.608798923328739,0.32205412480271006,0.24049756433512512,0.3130341057818154,0.22502641728188105,2.0220489022620205,0.022727272727272728,0.49318181818181817
8,1.571096849669083,0.359433344882011,0.258562001249073,0.3476018169220109,0.24291838218277592,1.8721942793706368,0.00823045267489712,0.5841961852861035
9,1.5232152466299793,0.33038842052584977,0.23363146339737711,0.3164985757179152,0.2153704141107898,1.9985478332477251,0.02699662542182227,0.5125628140703518
10,1.488232066735552,0.38551410863456137,0.2771132115088706,0.3666948956809608,0.2510479873151903,1.8524058026633239,0.025031289111389236,0.5972299168975069
11,1.4566166523678843,0.3623205143011125,0.2824293876579286,0.34683193471398877,0.25256773186416054,1.8313583025497755,0.022391043582566973,0.6184397163120567
12,1.413189705681478,0.39864110559340954,0.27966340415259655,0.3800138578797444,0.24919905350919955,1.7325812392487314,0.030330062444246207,0.59375
13,1.3630316683591293,0.4209108057127459,0.2822034662629719,0.3996458541843098,0.25319045267636847,1.6460615968322518,0.024456521739130436,0.5858290723155588
14,1.3292922294455503,0.3894791546367941,0.285964070240336,0.3670798367849719,0.24685053428564885,1.846960194445596,0.023121387283236993,0.5900755124056095
15,1.2848712422981345,0.3534280324902799,0.26637759324564514,0.3339749018400185,0.2319666832899049,1.8820811809577378,0.026378896882494004,0.6045479755962285
16,1.2484596306871016,0.46552719713592794,0.3189106849797035,0.4376780352606051,0.269078639367731,1.5203528563524116,0.015296367112810707,0.6387362637362637
17,1.2290219359852264,0.4061862416753282,0.29820131750064394,0.38147663407498655,0.2565252959961392,1.7963179346963103,0.026468155500413565,0.6381461675579323
18,1.1621710067211186,0.37856565423259037,0.2896945826945159,0.34675494649318656,0.23186334356152877,1.9502387252347222,0.016194331983805668,0.6257808063600228
19,1.1305817587053395,0.37970127420410366,0.298202678515426,0.3519131572869351,0.24949696928656792,1.8409551270489621,0.021739130434782608,0.5688311688311688
20,1.0848343360783725,0.41340416522308193,0.30098774358763947,0.3838632689198553,0.25258183348650254,1.9640900194644928,0.0255863539445629,0.6284722222222222
21,1.0721855304603065,0.43384532471032067,0.313770312786701,0.40249441835399186,0.2579807169031266,1.7299408399559595,0.02139917695473251,0.5826271186440678
22,1.0322933334380096,0.4334218731955191,0.3119763056784851,0.40195550080837633,0.2556906367676341,1.669307702023701,0.02553191489361702,0.6074895977808599
