224,40,9,59,219,26,17,19,359,67
1,548,15,24,40,15,3,9,114,4
1,5,214,18,16,3,4,9,62,4
0,3,0,8,11,1,1,3,23,1
1,4,4,5,90,0,1,0,85,3
349,1185,490,444,892,2198,239,185,2215,152
43,95,64,110,210,295,72,44,688,32
1,1,8,13,9,1,0,1,39,5
2,1,0,6,4,0,0,2,33,3
73,21,16,38,50,20,7,17,191,33
