509,53,5,34,67,17,83,139,71,61
38,556,10,21,8,23,36,44,27,10
25,9,205,11,4,10,21,30,13,8
12,5,0,7,0,2,10,7,6,2
89,6,3,6,27,2,20,18,19,3
1200,1214,134,328,196,2802,615,1174,520,166
341,110,25,79,43,340,195,305,172,43
17,8,2,8,2,4,15,11,9,2
11,1,0,3,2,0,9,15,8,2
174,24,7,24,10,15,51,85,42,34
