34,94,119,18,333,214,22,17,57,131
1,327,239,46,106,22,0,15,5,12
1,23,200,56,32,1,0,9,7,7
0,0,6,31,9,0,0,4,0,1
1,7,6,1,145,11,0,0,7,15
80,1950,1901,724,1054,1129,91,257,528,635
15,231,284,179,255,153,35,101,201,199
2,1,8,40,4,0,0,12,5,6
2,1,4,12,1,2,0,11,10,8
18,43,81,106,45,45,5,28,22,73
