57,0,0,0,0,982,0,0,0,0
3,0,0,0,0,770,0,0,0,0
2,0,0,0,0,334,0,0,0,0
0,0,0,0,0,51,0,0,0,0
3,0,0,0,0,190,0,0,0,0
118,0,0,0,0,8231,0,0,0,0
32,0,0,0,0,1621,0,0,0,0
0,0,0,0,0,78,0,0,0,0
0,0,0,0,0,51,0,0,0,0
22,0,0,0,0,444,0,0,0,0
